Date,Configuration,Customer Postcode,Store Postcode,Retail Price,Screen Size (Inches),Battery Life (Hours),RAM (GB),Processor Speeds (GHz),Integrated Wireless?,HD Size (GB),Bundled Applications?,customer X,customer Y,store X,store Y
1/17/2008 3:40,317,SW1P 2HA,SW1V 4QQ,535,15,6,1,2,No,120,Yes,529744,179209,528924,178440
1/17/2008 3:45,211,SE1 9UD,SW1V 4QQ,505,15,5,2,2,Yes,80,Yes,531618,180538,528924,178440
1/17/2008 3:51,223,SW1V 1DX,SE1 2BN,565,15,5,2,2,No,300,Yes,529308,178793,534057,179682
1/17/2008 3:52,29,W1U 3EE,NW5 2QH,435,15,4,1,2,No,120,Yes,528316,181314,529248,185213
1/17/2008 3:57,301,W2 3QH,SW1P 3AU,510,15,6,1,1.5,No,120,Yes,526473,180866,529902,179641
1/17/2008 3:59,203,N6 6BU,N3 1DH,460,15,5,2,1.5,No,80,Yes,528281,187336,525109,190628
1/17/2008 4:02,341,EC3R 7NB,E2 0RY,580,15,6,2,1.5,Yes,120,Yes,533359,180859,535652,182961
1/17/2008 4:09,18,W1F 7HZ,NW5 2QH,345,15,4,1,2,Yes,40,No,529188,181064,529248,185213
1/17/2008 4:15,195,E1 1BU,E2 0RY,480,15,5,2,1.5,Yes,80,Yes,534890,181909,535652,182961
1/17/2008 4:24,312,E7 8LJ,E7 8NW,565,15,6,1,2,Yes,300,No,541063,184329,541428,184515
1/17/2008 4:25,64,SE26 4QB,SE8 3JD,470,15,4,2,1.5,No,300,No,535310,171554,537175,177885
1/17/2008 4:33,155,SE5 8RS,SE1 2BN,410,15,5,1,1.5,No,80,Yes,532566,176473,534057,179682
1/17/2008 4:33,218,WC2B 5TB,SW1V 4QQ,395,15,5,2,2,No,40,No,530455,181187,528924,178440
1/17/2008 4:37,20,SW12 9AU,SW12 9HD,385,15,4,1,2,Yes,80,No,528538,173271,528739,173080
1/17/2008 4:37,344,SE26 6RS,SE8 3JD,590,15,6,2,1.5,Yes,300,No,534066,172177,537175,177885
1/17/2008 4:53,61,N19 4HZ,N3 1DH,460,15,4,2,1.5,No,120,Yes,530314,186708,525109,190628
1/17/2008 5:08,296,WC2B 5JS,SW1P 3AU,540,15,6,1,1.5,Yes,300,No,530518,180960,529902,179641
1/17/2008 5:26,13,WC1X 8PN,SE1 2BN,410,15,4,1,1.5,No,120,Yes,530954,181975,534057,179682
1/17/2008 5:27,63,EC1A 9LB,SE1 2BN,520,15,4,2,1.5,No,300,Yes,531750,181642,534057,179682
1/17/2008 5:27,149,W1H 1DG,W10 6HQ,450,15,5,1,1.5,Yes,120,Yes,527601,181753,524190,181567
1/17/2008 5:31,166,W1K 4AL,NW5 2QH,425,15,5,1,2,Yes,120,No,528768,180924,529248,185213
1/17/2008 5:41,358,E1 7HP,SE1 2BN,555,15,6,2,2,Yes,120,No,533439,181667,534057,179682
1/17/2008 5:53,79,N6 6BU,N3 1DH,545,15,4,2,2,No,300,Yes,528281,187336,525109,190628
1/17/2008 5:58,217,W1G 0JA,NW5 2QH,445,15,5,2,2,No,40,Yes,528949,181309,529248,185213
1/17/2008 6:03,71,SE1 2TF,SW1P 3AU,565,15,4,2,2,Yes,300,Yes,533102,180143,529902,179641
1/17/2008 6:06,5,WC2H 9EB,SE1 2BN,430,15,4,1,1.5,Yes,120,Yes,530213,181172,534057,179682
1/17/2008 6:08,348,SW12 8NX,SW18 1NN,490,15,6,2,1.5,No,80,No,528131,173966,525155,175180
1/17/2008 6:16,360,W1D 5BE,NW5 2QH,615,15,6,2,2,Yes,300,No,529736,180980,529248,185213
1/17/2008 6:21,4,KT2 6PW,KT2 5AU,360,15,4,1,1.5,Yes,80,No,519121,169707,517917,170243
1/17/2008 6:30,222,W1G 8PJ,SW1V 4QQ,455,15,5,2,2,No,120,No,528458,181650,528924,178440
1/17/2008 6:37,63,W1F 0QA,NW5 2QH,520,15,4,2,1.5,No,300,Yes,529509,181083,529248,185213
1/17/2008 6:40,212,SW9 8HH,SW12 9HD,455,15,5,2,2,Yes,80,No,531059,175364,528739,173080
1/17/2008 6:41,311,SE1 3UB,SW1P 3AU,615,15,6,1,2,Yes,300,Yes,533218,179734,529902,179641
1/17/2008 6:49,173,EC2M 3TH,E2 0RY,455,15,5,1,2,No,120,Yes,533220,181516,535652,182961
1/17/2008 6:50,294,SW3 2DY,W10 6HQ,480,15,6,1,1.5,Yes,120,No,527238,178835,524190,181567
1/17/2008 7:03,352,EC2A 4JB,SE1 2BN,570,15,6,2,1.5,No,300,No,533134,182182,534057,179682
1/17/2008 7:07,160,EC1A 7JQ,E2 0RY,440,15,5,1,1.5,No,300,No,531940,181734,535652,182961
1/17/2008 7:13,367,SE19 2EZ,SE8 3JD,645,15,6,2,2,No,300,Yes,533543,170496,537175,177885
1/17/2008 7:53,7,E1 4XG,SE8 3JD,490,15,4,1,1.5,Yes,300,Yes,535214,182051,537175,177885
1/17/2008 8:01,294,E13 0AD,E7 8NW,480,15,6,1,1.5,Yes,120,No,540249,183289,541428,184515
1/17/2008 8:06,164,SE14 6LA,E2 0RY,405,15,5,1,2,Yes,80,No,536682,177068,535652,182961
1/17/2008 8:16,15,E2 8DA,E2 0RY,470,15,4,1,1.5,No,300,Yes,533448,182749,535652,182961
1/17/2008 8:26,364,EC2A 3PE,SE1 2BN,515,15,6,2,2,No,80,No,533214,182566,534057,179682
1/17/2008 8:30,72,SW1X 7BA,SW1V 4QQ,515,15,4,2,2,Yes,300,No,528450,179458,528924,178440
1/17/2008 8:34,222,E1 1BJ,SE8 3JD,455,15,5,2,2,No,120,No,534884,181833,537175,177885
1/17/2008 8:44,216,E3 2DA,SE8 3JD,535,15,5,2,2,Yes,300,No,536716,182749,537175,177885
1/17/2008 8:44,346,EC4A 4DH,SW1P 3AU,450,15,6,2,1.5,No,40,No,531589,181285,529902,179641
1/17/2008 8:47,176,W1W 6DL,SW1V 4QQ,465,15,5,1,2,No,300,No,529239,181791,528924,178440
1/17/2008 8:58,215,CR0 2DW,SW12 9HD,585,15,5,2,2,Yes,300,Yes,533008,167177,528739,173080
1/17/2008 8:59,338,W1T 1HJ,SW1P 3AU,470,15,6,2,1.5,Yes,40,No,529643,181397,529902,179641
1/17/2008 9:13,78,SW1Y 6DF,SW1P 3AU,435,15,4,2,2,No,120,No,529306,180369,529902,179641
1/17/2008 9:19,159,SW12 9AU,SW1V 4QQ,490,15,5,1,1.5,No,300,Yes,528538,173271,528924,178440
1/17/2008 9:20,349,EC1R 4RL,SE1 2BN,560,15,6,2,1.5,No,120,Yes,531198,182492,534057,179682
1/17/2008 9:28,294,SW1A 2JR,SW1V 4QQ,480,15,6,1,1.5,Yes,120,No,530240,179718,528924,178440
1/17/2008 9:29,201,SW13 0NR,W10 6HQ,420,15,5,2,1.5,No,40,Yes,521326,176150,524190,181567
1/17/2008 9:31,165,WC1E 7DH,SW1V 4QQ,475,15,5,1,2,Yes,120,Yes,529703,181758,528924,178440
1/17/2008 9:33,153,W1D 6DJ,NW5 2QH,370,15,5,1,1.5,No,40,Yes,529683,180788,529248,185213
1/17/2008 9:38,53,SE1 3UB,E2 0RY,480,15,4,2,1.5,Yes,120,Yes,533218,179734,535652,182961
1/17/2008 9:39,78,W1T 2QF,NW5 2QH,435,15,4,2,2,No,120,No,529493,181749,529248,185213
1/17/2008 9:40,319,N1 7TA,SE1 2BN,595,15,6,1,2,No,300,Yes,532306,183110,534057,179682
1/17/2008 9:50,302,WC2R 0HS,SW1P 3AU,460,15,6,1,1.5,No,120,No,530565,180820,529902,179641
1/17/2008 9:56,7,EC3A 7BH,SE1 2BN,490,15,4,1,1.5,Yes,300,Yes,533247,181385,534057,179682
1/17/2008 10:00,147,EC2V 5BT,SE1 2BN,430,15,5,1,1.5,Yes,80,Yes,532599,181383,534057,179682
1/17/2008 10:03,161,E14 8EZ,E2 0RY,415,15,5,1,2,Yes,40,Yes,537043,180975,535652,182961
1/17/2008 10:18,1,E1 1BU,SE8 3JD,370,15,4,1,1.5,Yes,40,Yes,534890,181909,537175,177885
1/17/2008 10:22,208,W1D 7PJ,SW1V 4QQ,490,15,5,2,1.5,No,300,No,529602,180888,528924,178440
1/17/2008 10:28,7,TW9 3AH,W10 6HQ,490,15,4,1,1.5,Yes,300,Yes,518891,177662,524190,181567
1/17/2008 10:40,291,N4 2DE,N17 6QA,510,15,6,1,1.5,Yes,80,Yes,532006,187461,533788,189994
1/17/2008 10:40,289,EC1V 9AQ,E2 0RY,470,15,6,1,1.5,Yes,40,Yes,532167,182278,535652,182961
1/17/2008 10:43,7,W1T 1QY,NW5 2QH,490,15,4,1,1.5,Yes,300,Yes,529605,181534,529248,185213
1/17/2008 10:44,304,CR0 6BR,CR7 8LE,520,15,6,1,1.5,No,300,No,533129,166074,532714,168302
1/17/2008 10:52,364,N4 2DE,E2 0RY,515,15,6,2,2,No,80,No,532006,187461,535652,182961
1/17/2008 11:02,200,E14 3DT,SE1 2BN,510,15,5,2,1.5,Yes,300,No,538089,178257,534057,179682
1/17/2008 11:14,54,SW18 1TF,SW12 9HD,430,15,4,2,1.5,Yes,120,No,525979,175041,528739,173080
1/17/2008 11:22,345,W1J 7QA,SW1V 4QQ,500,15,6,2,1.5,No,40,Yes,528760,180230,528924,178440
1/17/2008 11:32,5,SE1 2LX,E2 0RY,430,15,4,1,1.5,Yes,120,Yes,533720,180029,535652,182961
1/17/2008 11:42,313,TW1 3AW,W4 3PH,475,15,6,1,2,No,40,Yes,516617,173615,519585,177640
1/17/2008 11:47,316,SE1 1NP,SE1 2BN,465,15,6,1,2,No,80,No,532585,180024,534057,179682
1/17/2008 11:53,2,SW4 0JL,SW12 9HD,320,15,4,1,1.5,Yes,40,No,529240,175537,528739,173080
1/17/2008 11:55,296,EC3R 8BU,SE1 2BN,540,15,6,1,1.5,Yes,300,No,533055,180692,534057,179682
1/17/2008 12:06,352,E12 5DB,N17 6QA,570,15,6,2,1.5,No,300,No,541881,185957,533788,189994
1/17/2008 12:11,72,SE1 8DA,SW1P 3AU,515,15,4,2,2,Yes,300,No,531566,180025,529902,179641
1/17/2008 12:11,315,W1M 7FB,NW5 2QH,515,15,6,1,2,No,80,Yes,528924,181745,529248,185213
1/17/2008 12:24,337,SW8 1RB,SW1P 3AU,520,15,6,2,1.5,Yes,40,Yes,530298,177435,529902,179641
1/17/2008 12:24,195,HA5 5PW,W10 6HQ,480,15,5,2,1.5,Yes,80,Yes,512253,189590,524190,181567
1/17/2008 12:27,320,W1F 7HH,SW1V 4QQ,545,15,6,1,2,No,300,No,529326,181197,528924,178440
1/17/2008 12:37,18,WC1N 2PB,NW5 2QH,345,15,4,1,2,Yes,40,No,530769,182111,529248,185213
1/17/2008 12:42,312,N1 6BU,SE1 2BN,565,15,6,1,2,Yes,300,No,533016,182862,534057,179682
1/17/2008 12:52,72,E1 6BX,SE1 2BN,515,15,4,2,2,Yes,300,No,533490,181981,534057,179682
1/17/2008 12:52,53,EC4Y 1DG,SE1 2BN,480,15,4,2,1.5,Yes,120,Yes,531563,181154,534057,179682
1/17/2008 12:54,173,W1D 3SU,SW1V 4QQ,455,15,5,1,2,No,120,Yes,529614,181198,528924,178440
1/17/2008 12:56,305,W1U 2SA,NW5 2QH,495,15,6,1,2,Yes,40,Yes,528476,181338,529248,185213
1/17/2008 13:01,221,E13 9AR,E7 8NW,505,15,5,2,2,No,120,Yes,541238,183958,541428,184515
1/17/2008 13:02,31,N1 8JT,SE1 2BN,495,15,4,1,2,No,300,Yes,531987,183417,534057,179682
1/17/2008 13:10,311,EC2V 5BT,SE1 2BN,615,15,6,1,2,Yes,300,Yes,532599,181383,534057,179682
1/17/2008 13:15,80,SW1W 8HR,SW18 1NN,495,15,4,2,2,No,300,No,528197,178490,525155,175180
1/17/2008 13:15,221,N1 8HD,NW5 2QH,505,15,5,2,2,No,120,Yes,532018,183305,529248,185213
1/17/2008 13:19,152,CR0 2SS,SW18 1NN,460,15,5,1,1.5,Yes,300,No,531542,167084,525155,175180
1/17/2008 13:20,300,SW4 7AA,SW18 1NN,440,15,6,1,1.5,No,80,No,529459,175260,525155,175180
1/17/2008 13:25,78,CR0 1RG,CR7 8LE,435,15,4,2,2,No,120,No,532240,165452,532714,168302
1/17/2008 13:28,75,W1F 0QA,NW5 2QH,465,15,4,2,2,No,80,Yes,529509,181083,529248,185213
1/17/2008 13:30,54,SE17 2DN,SE1 2BN,430,15,4,2,1.5,Yes,120,No,532435,178280,534057,179682
1/17/2008 13:33,31,E1 4XG,E2 0RY,495,15,4,1,2,No,300,Yes,535214,182051,535652,182961
1/17/2008 13:47,49,CR0 2BW,SW12 9HD,420,15,4,2,1.5,Yes,40,Yes,532781,166444,528739,173080
1/17/2008 13:50,168,SE5 8RS,SW1P 3AU,485,15,5,1,2,Yes,300,No,532566,176473,529902,179641
1/17/2008 14:21,64,SW1W 8TR,SW18 1NN,470,15,4,2,1.5,No,300,No,528275,178766,525155,175180
1/17/2008 14:24,59,NW3 2QE,NW5 2QH,440,15,4,2,1.5,No,80,Yes,527275,185569,529248,185213
1/17/2008 14:25,222,W1G 6PG,SW1P 3AU,455,15,5,2,2,No,120,No,528375,181897,529902,179641
1/17/2008 14:30,162,N1 0AX,SW1P 3AU,365,15,5,1,2,Yes,40,No,530352,183650,529902,179641
1/17/2008 14:35,337,SW7 4TE,SW1V 4QQ,520,15,6,2,1.5,Yes,40,Yes,526350,178695,528924,178440
1/17/2008 14:46,167,WC1B 5BP,NW5 2QH,535,15,5,1,2,Yes,300,Yes,530106,181797,529248,185213
1/17/2008 14:48,163,NW3 7HE,W10 6HQ,455,15,5,1,2,Yes,80,Yes,526009,187031,524190,181567
1/17/2008 14:50,353,W1W 5EA,SW1V 4QQ,545,15,6,2,2,Yes,40,Yes,528846,181998,528924,178440
1/17/2008 14:50,344,W1W 6DL,SW1P 3AU,590,15,6,2,1.5,Yes,300,No,529239,181791,529902,179641
1/17/2008 14:54,2,W9 1EH,W10 6HQ,320,15,4,1,1.5,Yes,40,No,526115,182409,524190,181567
1/17/2008 14:55,56,SE1 9AA,SW1V 4QQ,490,15,4,2,1.5,Yes,300,No,532585,180197,528924,178440
1/17/2008 14:58,7,BR3 1AG,SW12 9HD,490,15,4,1,1.5,Yes,300,Yes,537275,169398,528739,173080
1/17/2008 15:10,159,WC1R 4PZ,SW1V 4QQ,490,15,5,1,1.5,No,300,Yes,530765,181733,528924,178440
1/17/2008 15:14,223,W1T 1NT,SW1P 3AU,565,15,5,2,2,No,300,Yes,529506,181566,529902,179641
1/17/2008 15:26,306,EC4V 6DE,SE1 2BN,445,15,6,1,2,Yes,40,No,531801,181101,534057,179682
1/17/2008 15:30,59,SW19 3TA,KT2 5AU,440,15,4,2,1.5,No,80,Yes,524819,170572,517917,170243
1/17/2008 15:34,346,WC2H 9EP,SW1P 3AU,450,15,6,2,1.5,No,40,No,530046,181032,529902,179641
1/17/2008 15:39,312,W1F 8ZD,NW5 2QH,565,15,6,1,2,Yes,300,No,529460,181255,529248,185213
1/17/2008 15:42,209,SE25 4LX,SW12 9HD,465,15,5,2,2,Yes,40,Yes,534575,168236,528739,173080
1/17/2008 16:04,67,EC1V 7DT,SW1P 3AU,485,15,4,2,2,Yes,80,Yes,531923,182519,529902,179641
1/17/2008 16:06,163,E14 4BB,SE8 3JD,455,15,5,1,2,Yes,80,Yes,537395,180408,537175,177885
1/17/2008 16:08,338,W1F 0QA,SW1P 3AU,470,15,6,2,1.5,Yes,40,No,529509,181083,529902,179641
1/17/2008 16:25,317,KT2 5AU,KT2 5AU,535,15,6,1,2,No,120,Yes,517917,170243,517917,170243
1/17/2008 16:26,51,SW11 2JU,SW12 9HD,460,15,4,2,1.5,Yes,80,Yes,527712,175806,528739,173080
1/17/2008 16:27,146,SW4 0JG,SW18 1NN,340,15,5,1,1.5,Yes,40,No,529208,175473,525155,175180
1/17/2008 16:30,296,KT2 5EB,KT2 5AU,540,15,6,1,1.5,Yes,300,No,518295,169550,517917,170243
1/17/2008 16:34,198,W2 1HB,W10 6HQ,450,15,5,2,1.5,Yes,120,No,526556,181417,524190,181567
1/17/2008 16:42,304,N1 1ER,NW5 2QH,520,15,6,1,1.5,No,300,No,531310,184106,529248,185213
1/17/2008 16:45,224,CR0 2EF,SW12 9HD,515,15,5,2,2,No,300,No,532704,166276,528739,173080
1/17/2008 16:46,75,EC3R 7NB,SE1 2BN,465,15,4,2,2,No,80,Yes,533359,180859,534057,179682
1/17/2008 16:47,305,E1 0ND,SE8 3JD,495,15,6,1,2,Yes,40,Yes,536058,181238,537175,177885
1/17/2008 16:52,357,SE1 2JX,SW1P 3AU,605,15,6,2,2,Yes,120,Yes,533647,179825,529902,179641
1/17/2008 16:57,368,EC2A 2ER,E2 0RY,595,15,6,2,2,No,300,No,532961,181912,535652,182961
1/17/2008 17:00,368,EC2A 2ER,E2 0RY,595,15,6,2,2,No,300,No,532961,181912,535652,182961
1/17/2008 17:01,193,SE25 5AG,CR7 8LE,440,15,5,2,1.5,Yes,40,Yes,533975,168237,532714,168302
1/17/2008 17:06,64,EC1V 9AQ,SW1P 3AU,470,15,4,2,1.5,No,300,No,532167,182278,529902,179641
1/17/2008 17:14,349,HA5 5PW,W10 6HQ,560,15,6,2,1.5,No,120,Yes,512253,189590,524190,181567
1/17/2008 17:29,353,SE11 4DJ,SE1 2BN,545,15,6,2,2,Yes,40,Yes,531469,178134,534057,179682
1/17/2008 17:49,55,SE1 1HR,SE1 2BN,540,15,4,2,1.5,Yes,300,Yes,532538,179922,534057,179682
1/17/2008 17:54,347,SE16 5EJ,E2 0RY,540,15,6,2,1.5,No,80,Yes,536548,180238,535652,182961
1/17/2008 18:02,313,SW1V 1DW,SE1 2BN,475,15,6,1,2,No,40,Yes,529170,178716,534057,179682
1/17/2008 18:06,289,N1 9RY,NW5 2QH,470,15,6,1,1.5,Yes,40,Yes,530535,183315,529248,185213
1/17/2008 18:06,63,EC4V 5DT,SE1 2BN,520,15,4,2,1.5,No,300,Yes,531826,181028,534057,179682
1/17/2008 18:09,214,W1T 1DG,SW1V 4QQ,475,15,5,2,2,Yes,120,No,529584,181554,528924,178440
1/17/2008 18:10,201,NW3 2QE,W10 6HQ,420,15,5,2,1.5,No,40,Yes,527275,185569,524190,181567
1/17/2008 18:12,168,NW5 2QH,W10 6HQ,485,15,5,1,2,Yes,300,No,529248,185213,524190,181567
1/17/2008 18:16,345,NW1 7JE,SW1V 4QQ,500,15,6,2,1.5,No,40,Yes,529151,183431,528924,178440
1/17/2008 18:16,291,SE10 8JL,E2 0RY,510,15,6,1,1.5,Yes,80,Yes,537654,177097,535652,182961
1/17/2008 18:18,202,N5 1EA,E2 0RY,370,15,5,2,1.5,No,40,No,531890,186122,535652,182961
1/17/2008 18:32,345,EC4A 2LT,SE1 2BN,500,15,6,2,1.5,No,40,Yes,531142,181139,534057,179682
1/17/2008 18:33,203,SE17 1RL,SW1P 3AU,460,15,5,2,1.5,No,80,Yes,532311,178368,529902,179641
1/17/2008 18:42,156,W11 2RP,SW1V 4QQ,360,15,5,1,1.5,No,80,No,525199,181141,528924,178440
1/17/2008 19:01,80,E3 5BH,SE1 2BN,495,15,4,2,2,No,300,No,536110,182922,534057,179682
1/17/2008 19:13,59,SW1V 1DW,SW1V 4QQ,440,15,4,2,1.5,No,80,Yes,529170,178716,528924,178440
1/17/2008 19:18,151,E1 5LJ,SE1 2BN,510,15,5,1,1.5,Yes,300,Yes,533961,181776,534057,179682
1/17/2008 19:48,80,E1 2NB,SE8 3JD,495,15,4,2,2,No,300,No,534833,181288,537175,177885
1/17/2008 19:49,12,W1K 4PU,SW1V 4QQ,340,15,4,1,1.5,No,80,No,528822,180889,528924,178440
1/17/2008 20:02,193,SE27 9QY,CR7 8LE,440,15,5,2,1.5,Yes,40,Yes,533035,171570,532714,168302
1/17/2008 20:14,24,SW3 1LA,SW1P 3AU,465,15,4,1,2,Yes,300,No,527349,179210,529902,179641
1/17/2008 20:14,151,E16 1EN,E2 0RY,510,15,5,1,1.5,Yes,300,Yes,539725,181759,535652,182961
1/17/2008 20:34,149,KT6 4TW,KT2 5AU,450,15,5,1,1.5,Yes,120,Yes,518249,168029,517917,170243
1/17/2008 20:40,224,W1G 0PP,SW1V 4QQ,515,15,5,2,2,No,300,No,528909,181315,528924,178440
1/17/2008 20:42,211,EC1A 7JA,SE1 2BN,505,15,5,2,2,Yes,80,Yes,532021,181767,534057,179682
1/17/2008 20:45,207,NW5 2SG,W10 6HQ,540,15,5,2,1.5,No,300,Yes,529546,185145,524190,181567
1/17/2008 20:45,294,SE10 8JL,E2 0RY,480,15,6,1,1.5,Yes,120,No,537654,177097,535652,182961
1/17/2008 20:57,163,W1D 5DD,SW1V 4QQ,455,15,5,1,2,Yes,80,Yes,529838,181048,528924,178440
1/17/2008 20:57,176,NW5 1SP,N17 6QA,465,15,5,1,2,No,300,No,528771,186041,533788,189994
1/17/2008 20:59,149,WC2N 5DB,SE1 2BN,450,15,5,1,1.5,Yes,120,Yes,530209,180381,534057,179682
1/17/2008 21:05,53,SE1 1NH,SW1V 4QQ,480,15,4,2,1.5,Yes,120,Yes,532627,180096,528924,178440
1/17/2008 21:10,14,EC1N 8QS,SE1 2BN,360,15,4,1,1.5,No,120,No,531451,181830,534057,179682
1/17/2008 21:21,341,EC2A 2ER,SE1 2BN,580,15,6,2,1.5,Yes,120,Yes,532961,181912,534057,179682
1/17/2008 21:25,341,NW3 6SG,N3 1DH,580,15,6,2,1.5,Yes,120,Yes,526323,185868,525109,190628
1/17/2008 21:26,357,SE20 8RZ,SW12 9HD,605,15,6,2,2,Yes,120,Yes,534952,170567,528739,173080
1/17/2008 21:27,151,NW1 4EE,NW5 2QH,510,15,5,1,1.5,Yes,300,Yes,528846,182533,529248,185213
1/17/2008 21:33,4,EC1A 9DE,E2 0RY,360,15,4,1,1.5,Yes,80,No,531799,181481,535652,182961
1/17/2008 21:44,342,W1D 4AE,SW1P 3AU,530,15,6,2,1.5,Yes,120,No,529771,181117,529902,179641
1/17/2008 21:45,168,W1U 2QU,NW5 2QH,485,15,5,1,2,Yes,300,No,528367,181506,529248,185213
1/17/2008 21:48,149,SE1 7UT,SE1 2BN,450,15,5,1,1.5,Yes,120,Yes,530871,179610,534057,179682
1/17/2008 22:01,55,SE17 2DN,SW1V 4QQ,540,15,4,2,1.5,Yes,300,Yes,532435,178280,528924,178440
1/17/2008 22:07,353,SW1V 3AS,SE1 2BN,545,15,6,2,2,Yes,40,Yes,529618,178286,534057,179682
1/17/2008 22:19,165,W1U 5JN,SW1P 3AU,475,15,5,1,2,Yes,120,Yes,528304,181907,529902,179641
1/17/2008 22:21,1,EC1V 2QH,E2 0RY,370,15,4,1,1.5,Yes,40,Yes,532515,182725,535652,182961
1/17/2008 22:33,211,NW1 6DY,NW5 2QH,505,15,5,2,2,Yes,80,Yes,527702,182232,529248,185213
1/17/2008 22:39,51,N7 8EE,N17 6QA,460,15,4,2,1.5,Yes,80,Yes,530897,185227,533788,189994
1/17/2008 22:48,53,KT2 5EE,SW18 1NN,480,15,4,2,1.5,Yes,120,Yes,518286,169734,525155,175180
1/17/2008 22:56,360,KT1 2UL,W4 3PH,615,15,6,2,2,Yes,300,No,518567,169004,519585,177640
1/17/2008 23:06,341,SE24 9HU,SW12 9HD,580,15,6,2,1.5,Yes,120,Yes,532143,174338,528739,173080
1/17/2008 23:10,31,SW3 1LA,W10 6HQ,495,15,4,1,2,No,300,Yes,527349,179210,524190,181567
1/17/2008 23:13,19,E2 0RY,SE1 2BN,435,15,4,1,2,Yes,80,Yes,535652,182961,534057,179682
1/17/2008 23:14,199,W1H 1DG,W10 6HQ,560,15,5,2,1.5,Yes,300,Yes,527601,181753,524190,181567
1/17/2008 23:14,216,SE11 5JA,SW1V 4QQ,535,15,5,2,2,Yes,300,No,530677,177967,528924,178440
1/17/2008 23:22,55,WC2H 9HD,SW1V 4QQ,540,15,4,2,1.5,Yes,300,Yes,530054,181140,528924,178440
1/17/2008 23:28,70,W8 7SR,SW1P 3AU,455,15,4,2,2,Yes,120,No,525174,180337,529902,179641
1/17/2008 23:29,21,W1W 6BA,SW1P 3AU,455,15,4,1,2,Yes,120,Yes,528953,181829,529902,179641
1/17/2008 23:36,149,KT1 2UL,KT2 5AU,450,15,5,1,1.5,Yes,120,Yes,518567,169004,517917,170243
1/17/2008 23:48,353,E2 9LY,SE8 3JD,545,15,6,2,2,Yes,40,Yes,535219,183149,537175,177885
1/17/2008 23:57,199,EC2V 8DP,SW1P 3AU,560,15,5,2,1.5,Yes,300,Yes,532432,181212,529902,179641
1/18/2008 0:01,213,WC2H 9EW,SW1P 3AU,525,15,5,2,2,Yes,120,Yes,530074,181114,529902,179641
1/18/2008 0:03,364,SE25 5AG,CR7 8LE,515,15,6,2,2,No,80,No,533975,168237,532714,168302
1/18/2008 0:04,66,SW4 7EX,SW1V 4QQ,395,15,4,2,2,Yes,40,No,529925,175086,528924,178440
1/18/2008 0:15,200,E8 1EJ,E2 0RY,510,15,5,2,1.5,Yes,300,No,534934,184806,535652,182961
1/18/2008 0:18,319,TW10 5LA,KT2 5AU,595,15,6,1,2,No,300,Yes,517821,171785,517917,170243
1/18/2008 0:33,3,E8 3PE,E2 0RY,410,15,4,1,1.5,Yes,80,Yes,534762,184319,535652,182961
1/18/2008 0:36,212,EC2A 3PE,SE1 2BN,455,15,5,2,2,Yes,80,No,533214,182566,534057,179682
1/18/2008 0:40,219,E1 6LZ,SE1 2BN,485,15,5,2,2,No,80,Yes,533711,181868,534057,179682
1/18/2008 1:04,344,W1K 4PU,SW1V 4QQ,590,15,6,2,1.5,Yes,300,No,528822,180889,528924,178440
1/18/2008 1:13,356,E11 4HL,E2 0RY,535,15,6,2,2,Yes,80,No,538794,186032,535652,182961
1/18/2008 1:15,347,EC4V 4EG,SW1V 4QQ,540,15,6,2,1.5,No,80,Yes,531684,180948,528924,178440
1/18/2008 1:20,294,CR0 1QD,SW18 1NN,480,15,6,1,1.5,Yes,120,No,532342,165377,525155,175180
1/18/2008 1:47,9,NW5 1SP,NW5 2QH,350,15,4,1,1.5,No,40,Yes,528771,186041,529248,185213
1/18/2008 1:52,301,W1D 5DH,SW1P 3AU,510,15,6,1,1.5,No,120,Yes,529846,181028,529902,179641
1/18/2008 1:56,71,EC4Y 8JJ,SW1V 4QQ,565,15,4,2,2,Yes,300,Yes,531472,181029,528924,178440
1/18/2008 2:00,3,SE27 9ND,SW12 9HD,410,15,4,1,1.5,Yes,80,Yes,532310,171212,528739,173080
1/18/2008 2:01,357,SW1A 2NH,SW1P 3AU,605,15,6,2,2,Yes,120,Yes,530188,179798,529902,179641
1/18/2008 2:09,203,SE1 1TA,SW1V 4QQ,460,15,5,2,1.5,No,80,Yes,532409,180083,528924,178440
1/18/2008 2:10,341,NW5 2SG,SW1P 3AU,580,15,6,2,1.5,Yes,120,Yes,529546,185145,529902,179641
1/18/2008 2:14,350,SW1A 2JR,SW1V 4QQ,510,15,6,2,1.5,No,120,No,530240,179718,528924,178440
1/18/2008 2:20,155,EC2A 3JL,E2 0RY,410,15,5,1,1.5,No,80,Yes,533130,182489,535652,182961
1/18/2008 2:21,79,SE1 0LH,SW1V 4QQ,545,15,4,2,2,No,300,Yes,531942,180037,528924,178440
1/18/2008 2:21,365,SE27 9ND,SW12 9HD,585,15,6,2,2,No,120,Yes,532310,171212,528739,173080
1/18/2008 2:28,197,CR0 6BE,SW18 1NN,500,15,5,2,1.5,Yes,120,Yes,533079,166183,525155,175180
1/18/2008 2:31,222,EC1M 4DE,SE1 2BN,455,15,5,2,2,No,120,No,531669,182060,534057,179682
1/18/2008 2:32,24,SW4 0LB,SW1V 4QQ,465,15,4,1,2,Yes,300,No,529182,175552,528924,178440
